date,close,high,low,open
2014/7/9,2148.71,2178.51,2148.26,2178.135
2014/7/10,2142.847,2151.774,2139.522,2146.601
2014/7/11,2148.009,2154.735,2134.795,2136.317
2014/7/14,2171.758,2171.902,2145.278,2149.542
2014/7/15,2174.976,2176.272,2165.206,2170.089
2014/7/16,2170.868,2183.248,2166.774,2172.824
2014/7/17,2157.068,2166.932,2147.084,2166.831
2014/7/18,2164.144,2176.325,2145.446,2147.663
2014/7/21,2166.295,2171.94,2158.955,2164.223
2014/7/22,2192.698,2197.592,2162.236,2162.436
2014/7/23,2197.833,2210.282,2190.555,2191.394
2014/7/24,2237.015,2239.815,2199.833,2199.833
2014/7/25,2260.454,2260.89,2239.066,2243.067
2014/7/28,2323.897,2331.472,2272.383,2272.383
2014/7/29,2331.369,2342.77,2316.217,2326.038
2014/7/30,2322.011,2339.038,2316.058,2324.69
2014/7/31,2350.251,2350.551,2316.585,2321.967
2014/8/1,2329.402,2371.5,2328.966,2341.227
2014/8/4,2375.62,2375.62,2332.138,2336.63
2014/8/5,2369.353,2380.774,2353.795,2376.797
2014/8/6,2363.221,2371.667,2334.334,2358.206
2014/8/7,2327.457,2369.204,2326.268,2363.608
2014/8/8,2331.134,2339.27,2319.288,2329.184
2014/8/11,2365.349,2367.004,2337.014,2338.008
2014/8/12,2357.052,2361.17,2344.716,2361.17
2014/8/13,2358.901,2370.513,2335.694,2358.459
2014/8/14,2335.945,2363.18,2334.08,2357.198
2014/8/15,2360.635,2366.902,2333.123,2337.985
2014/8/18,2374.562,2379.804,2361.197,2366.272
2014/8/19,2374.768,2379.474,2358.965,2378.886
2014/8/20,2366.14,2375.475,2360.837,2371.649
2014/8/21,2354.244,2367.46,2333.299,2365.731
2014/8/22,2365.364,2368.457,2350.986,2352.316
2014/8/25,2342.863,2367.606,2338.455,2367.019
2014/8/26,2324.092,2350.391,2317.184,2339.6
2014/8/27,2327.595,2336.737,2322.885,2323.79
2014/8/28,2311.278,2336.363,2309.639,2328.059
2014/8/29,2338.287,2338.774,2313.262,2317.304
2014/9/1,2355.317,2355.552,2338.53,2340.925
2014/9/2,2386.46,2387.655,2349.949,2359.862
2014/9/3,2408.838,2414.26,2389.679,2389.694
2014/9/4,2426.224,2427.297,2404.082,2411.934
2014/9/5,2449.259,2450.634,2427.987,2433.174
2014/9/9,2445.224,2454.893,2437.078,2452.227
2014/9/10,2432.433,2437.081,2422.646,2435.593
2014/9/11,2423.454,2461.473,2417.269,2430.678
2014/9/12,2438.358,2438.358,2412.622,2418.752
2014/9/15,2437.189,2439.254,2418.959,2433.001
2014/9/16,2388.765,2442.924,2386.98,2440.339
2014/9/17,2401.326,2405.371,2379.091,2395.361
2014/9/18,2408.664,2414.946,2389.622,2396.379
2014/9/19,2425.211,2430.149,2402.313,2409.313
2014/9/22,2378.92,2419.326,2374.108,2419.326
2014/9/23,2399.462,2402.482,2379.521,2379.521
2014/9/24,2441.864,2443.978,2387.07,2391.419
2014/9/25,2436.965,2462.668,2429.587,2453.423
2014/9/26,2437.201,2439.649,2420.499,2430.808
2014/9/29,2447.799,2453.665,2435.611,2443.91
2014/9/30,2450.988,2454.885,2444.204,2452.166
2014/10/8,2478.383,2478.383,2445.268,2460.87
2014/10/9,2481.955,2488.113,2461.112,2480.197
2014/10/10,2466.789,2482.136,2457.684,2472.096
2014/10/13,2454.946,2460.389,2430.546,2457.412
2014/10/14,2446.562,2467.904,2436.336,2451.094
2014/10/15,2463.874,2465.498,2431.188,2444.538
2014/10/16,2444.395,2480.3,2441.822,2448.968
2014/10/17,2441.732,2456.105,2410.401,2443.222
2014/10/20,2454.711,2456.621,2441.896,2448.453
2014/10/21,2433.391,2459.255,2432.552,2453.406
2014/10/22,2418.641,2447.467,2417.562,2434.886
2014/10/23,2395.936,2424.662,2392.532,2415.44
2014/10/24,2390.706,2404.993,2385.725,2397.848
2014/10/27,2368.832,2377.542,2361.68,2377.542
2014/10/28,2416.653,2416.766,2373.155,2373.155
2014/10/29,2451.384,2461.268,2415.703,2423.813
2014/10/30,2468.925,2474.376,2443.759,2450.361
2014/10/31,2508.325,2512.189,2466.504,2473.501
2014/11/3,2512.548,2524.172,2502.06,2515.824
2014/11/4,2513.172,2517.46,2498.605,2511.036
2014/11/5,2503.448,2519.399,2499.228,2516.87
2014/11/6,2506.067,2510.985,2482.983,2505.167
2014/11/7,2502.153,2541.549,2489.419,2508.765
2014/11/10,2565.73,2565.73,2514.71,2529.83
2014/11/11,2558.612,2602.373,2532.572,2578.438
2014/11/12,2594.318,2594.318,2539.601,2545.403
2014/11/13,2579.75,2607.519,2567.463,2597.389
2014/11/14,2581.093,2581.932,2557.666,2569.211
2014/11/17,2567.101,2614.086,2565.943,2613.513
2014/11/18,2541.416,2570.211,2534.927,2565.273
2014/11/19,2537.223,2550.5,2531.318,2538.233
2014/11/20,2537.099,2545.473,2522.836,2528.78
2014/11/21,2583.455,2585.362,2530.032,2537.538
2014/11/24,2649.258,2667.671,2602.944,2614.16
2014/11/25,2685.561,2686.063,2643.843,2650.085
2014/11/26,2723.018,2723.36,2690.31,2695.263
2014/11/27,2754.49,2754.49,2718.704,2737.03
2014/11/28,2808.819,2809.543,2740.374,2753.925
2014/12/1,2819.812,2855.332,2808.653,2825.611
2014/12/2,2923.94,2944.506,2804.293,2807.338
2014/12/3,2967.549,3028.225,2912.246,2936.124
2014/12/4,3104.351,3104.89,2968.876,2975.403
2014/12/5,3124.885,3195.798,3011.936,3143.968
2014/12/8,3252.881,3270.881,3075.7,3108.272
2014/12/9,3106.913,3387.827,3074.516,3233.097
2014/12/10,3221.546,3229.047,3058.191,3120.212
2014/12/11,3183.012,3254.424,3158.443,3185.161
2014/12/12,3193.227,3239.447,3167.928,3182.923
2014/12/15,3217.228,3226.221,3143.297,3176.829
2014/12/16,3303.402,3303.402,3207.688,3221.358
2014/12/17,3360.598,3368.194,3275.736,3325.82
2014/12/18,3345.927,3393.711,3322.229,3359.09
2014/12/19,3383.167,3397.183,3280.916,3345.629
2014/12/22,3394.481,3455.207,3357.661,3396.251
2014/12/23,3324.924,3431.779,3316.913,3358.798
2014/12/24,3230.385,3340.357,3188.495,3332.146
2014/12/25,3335.419,3335.779,3226.322,3254.48
2014/12/26,3445.839,3453.338,3335.012,3343.64
2014/12/29,3455.455,3524.28,3405.836,3502.183
2014/12/30,3457.554,3491.826,3422.174,3450.814
2014/12/31,3533.705,3542.34,3452.498,3462.389
2015/1/5,3641.541,3669.042,3551.51,3566.089
2015/1/6,3641.059,3683.226,3587.231,3608.428
2015/1/7,3643.79,3671.19,3601.698,3620.924
2015/1/8,3559.259,3659.945,3552.1,3650.073
2015/1/9,3546.723,3689.753,3536.395,3547.574
2015/1/12,3513.576,3560.527,3461.322,3531.515
2015/1/13,3514.04,3550.158,3494.768,3506.451
2015/1/14,3502.423,3547.242,3471.56,3522.907
2015/1/15,3604.121,3604.121,3482.27,3501.719
2015/1/16,3635.146,3662.158,3601.258,3616.248
2015/1/19,3355.155,3497.252,3330.981,3414.013
2015/1/20,3396.222,3419.204,3325.681,3336.793
2015/1/21,3548.885,3557.794,3409.43,3420.491
2015/1/22,3567.613,3576.756,3520.053,3551.052
2015/1/23,3571.732,3627.806,3548.626,3582.088
2015/1/26,3607.985,3611.617,3559.376,3580.118
2015/1/27,3574.931,3616.258,3510.017,3614.038
2015/1/28,3525.323,3583.312,3512.393,3547.239
2015/1/29,3481.798,3505.582,3453.901,3474.915
2015/1/30,3434.39,3514.217,3431.936,3496.885
2015/2/2,3353.96,3407.256,3347.085,3360.193
2015/2/3,3437.445,3441.709,3360.717,3388.602
2015/2/4,3401.768,3476.817,3399.565,3446.144
2015/2/5,3366.946,3487.951,3366.862,3487.951
2015/2/6,3312.42,3374.051,3285.935,3352.33
2015/2/9,3345.921,3376.526,3298.597,3305.734
2015/2/10,3406.943,3407.18,3339.548,3345.077
2015/2/11,3434.124,3445.655,3412.136,3415.977
2015/2/12,3442.874,3453.582,3405.627,3435.361
2015/2/13,3469.828,3509.505,3452.079,3458.827
2015/2/16,3499.483,3504.475,3466.607,3473.289
2015/2/17,3522.322,3536.82,3511.093,3511.544
2015/2/25,3478.729,3529.55,3463.955,3529.55
2015/2/26,3566.295,3569.33,3456.871,3473.713
2015/2/27,3572.843,3594.813,3560.455,3565.233
2015/3/2,3601.265,3608.691,3566.527,3603.452
2015/3/3,3507.9,3579.315,3504.201,3579.315
2015/3/4,3530.822,3540.912,3497.172,3514.667
2015/3/5,3496.344,3517.083,3467.676,3513.249
2015/3/6,3478.52,3516.243,3472.392,3501.184
2015/3/9,3537.75,3546.705,3417.486,3449.696
2015/3/10,3520.611,3551.205,3511.985,3523.64
2015/3/11,3524.653,3568.916,3512.218,3524.575
2015/3/12,3592.844,3603.341,3536.534,3557.686
2015/3/13,3617.657,3641.392,3594.742,3604.671
2015/3/16,3705.671,3705.739,3621.119,3641.773
2015/3/17,3757.122,3762.575,3716.809,3733.961
2015/3/18,3846.055,3846.055,3763.848,3769.086
2015/3/19,3839.739,3859.126,3809.706,3851.249
2015/3/20,3892.574,3916.863,3832.416,3852.492
2015/3/23,3972.061,3972.296,3922.21,3923.083
2015/3/24,3973.046,3989.858,3883.782,3980.066
2015/3/25,3940.412,3980.716,3913.988,3961.578
2015/3/26,3949.999,3991.997,3892.878,3921.745
2015/3/27,3971.697,3993.032,3932.87,3957.542
2015/3/30,4088.178,4101.651,3999.024,3999.024
2015/3/31,4051.204,4166.018,4037.771,4138.885
2015/4/1,4123.895,4139.499,4046.939,4057.501
2015/4/2,4124.776,4156.842,4068.649,4149.946
2015/4/3,4170.538,4170.558,4092.383,4104.672
2015/4/7,4260.044,4260.471,4197.019,4213.894
2015/4/8,4295.803,4304.78,4204.826,4277.45
2015/4/9,4262.138,4332.166,4212.611,4316.958
2015/4/10,4344.416,4351.687,4231.196,4249.383
2015/4/13,4421.073,4432.024,4361.589,4394.047
2015/4/14,4438.184,4474.353,4385.908,4432.126
2015/4/15,4380.513,4475.997,4379.609,4439.314
2015/4/16,4513.546,4513.765,4335.63,4355.491
2015/4/17,4596.136,4630.27,4553.904,4578.679
2015/4/20,4521.919,4671.168,4492.6,4615.034
2015/4/21,4619.164,4620.058,4504.558,4520.461
2015/4/22,4739.814,4740.933,4632.589,4637.055
2015/4/23,4740.892,4782.044,4693.967,4764.481
2015/4/24,4702.641,4730.43,4618.318,4682.626
2015/4/27,4807.592,4810.485,4735.31,4753.871
2015/4/28,4741.861,4839.078,4703.567,4811.319
2015/4/29,4774.326,4797.927,4695.793,4722.903
2015/4/30,4749.886,4818.725,4749.485,4788.412
2015/5/4,4787.741,4795.915,4699.398,4757.637
2015/5/5,4596.837,4785.192,4572.983,4785.192
2015/5/6,4553.327,4700.909,4511.761,4626.231
2015/5/7,4470.089,4546.338,4467.459,4520.818
2015/5/8,4558.404,4559.058,4445.592,4515.554
2015/5/11,4690.532,4690.954,4535.149,4582.091
2015/5/12,4747.421,4748.004,4660.016,4692.122
2015/5/13,4718.436,4758.002,4678.845,4746.713
2015/5/14,4700.778,4735.284,4670.168,4717.955
2015/5/15,4617.47,4690.755,4592.05,4690.755
2015/5/18,4575.14,4623.383,4565.061,4582.058
2015/5/19,4731.222,4740.005,4577.637,4577.637
2015/5/20,4754.919,4843.1,4745.21,4751.572
2015/5/21,4840.976,4841.615,4746.029,4768.689
2015/5/22,4951.335,4951.991,4870.598,4895.925
2015/5/25,5099.495,5099.839,4949.11,4949.11
2015/5/26,5198.918,5199.295,5063.146,5140.798
2015/5/27,5181.434,5226.844,5126.861,5216.17
2015/5/28,4834.007,5213.183,4831.329,5174.101
2015/5/29,4840.829,4924.303,4665.521,4839.53
2015/6/1,5076.179,5079.319,4835.774,4862.756
2015/6/2,5161.87,5162.556,5047.081,5091.272
2015/6/3,5143.59,5186.967,5059.495,5176.597
2015/6/4,5181.416,5194.233,4863.465,5156.012
2015/6/5,5230.552,5288.34,5104.178,5254.905
2015/6/8,5353.751,5370.609,5202.595,5259.408
2015/6/9,5317.461,5380.426,5251.208,5379.47
2015/6/10,5309.112,5374.83,5209.68,5254.304
2015/6/11,5306.59,5329.295,5248.163,5305.141
2015/6/12,5335.115,5351.648,5283.086,5329.278
2015/6/15,5221.167,5362.452,5207.308,5354.014
2015/6/16,5064.821,5204.303,5015.265,5165.025
2015/6/17,5138.831,5158.367,4949.293,5072.306
2015/6/18,4930.549,5121.218,4926.429,5107.695
2015/6/19,4637.052,4910.45,4634.691,4847.057
2015/6/23,4786.091,4786.955,4455.33,4641.425
2015/6/24,4880.126,4883.732,4744.306,4811.595
2015/6/25,4706.516,4919.263,4667.224,4906.242
2015/6/26,4336.195,4650.186,4278.675,4573.872
2015/6/29,4191.549,4451.166,4000.926,4446.842
2015/6/30,4472.998,4475.767,4016.013,4161.067
2015/7/1,4253.021,4526.127,4235.696,4408.984
2015/7/2,4107.996,4312.19,4000.061,4287.734
2015/7/3,3885.917,4164.629,3785.902,4017.202
2015/7/6,3998.537,4218.266,3832.468,4218.266
2015/7/7,3928.003,3960.636,3743.624,3877.854
2015/7/8,3663.038,3762.622,3612.254,3651.06
2015/7/9,3897.626,3930.264,3537.826,3621.68
2015/7/10,4106.556,4179.111,3887.551,3916.272
2015/7/13,4211.812,4278.161,4072.43,4132.231
2015/7/14,4112.149,4258.513,4062.5,4178.63
2015/7/15,3966.759,4114.243,3899.508,4068.88
2015/7/16,3997.356,4067.022,3856.321,3949.639
2015/7/17,4151.496,4190.186,4000.231,4023.757
2015/7/20,4160.612,4221.693,4106.389,4157.06
2015/7/21,4166.006,4201.482,4081.704,4109.761
2015/7/22,4157.16,4187.431,4094.712,4148.56
2015/7/23,4250.805,4262.062,4148.824,4158.932
2015/7/24,4176.279,4299.65,4154.617,4255.198
2015/7/27,3818.731,4156.313,3817.169,4097.796
2015/7/28,3811.093,3883.446,3627.421,3690.974
2015/7/29,3930.379,3934.003,3769.189,3839.959
2015/7/30,3815.412,3968.534,3802.882,3915.78
2015/7/31,3816.699,3863.624,3757.989,3777.155
2015/8/3,3829.235,3829.235,3742.578,3766.072
2015/8/4,3948.155,3948.449,3801.028,3827.373
2015/8/5,3866.9,3962.277,3858.66,3937.623
2015/8/6,3831.852,3888.693,3793.237,3802.928
2015/8/7,3906.945,3926.649,3857.908,3866.43
2015/8/10,4084.365,4101.731,3932.842,3947.472
2015/8/11,4066.669,4110.133,4042.004,4083.589
2015/8/12,4016.126,4078.03,4015.355,4025.674
2015/8/13,4075.463,4075.7,3967.821,4010.013
2015/8/14,4073.54,4113.159,4056.727,4097.918
2015/8/17,4077.872,4081.772,4009.99,4058.113
2015/8/18,3825.412,4103.054,3816.554,4084.311
2015/8/19,3886.136,3898.74,3668.192,3748.266
2015/8/20,3761.454,3880.824,3761.454,3848.403
2015/8/21,3589.536,3757.779,3578.175,3714.289
2015/8/24,3275.534,3468.149,3266.55,3454.598
2015/8/25,3042.927,3200.108,3019.556,3070.007
2015/8/26,3025.692,3192.932,2952.008,3062.566
2015/8/27,3205.638,3206.724,3028.398,3092.812
2015/8/28,3342.286,3353.244,3223.622,3246.236
2015/8/31,3366.536,3368.279,3205.537,3307.396
2015/9/1,3362.083,3370.504,3190.578,3296.529
2015/9/2,3365.832,3387.02,3213.637,3220.851
2015/9/7,3250.485,3422.225,3240.243,3347.293
2015/9/8,3334.023,3340.219,3170.807,3221.789
2015/9/9,3399.305,3426.651,3330.29,3344.824
2015/9/10,3357.561,3398.316,3337.311,3349.281
2015/9/11,3347.188,3383.134,3315.478,3349.877
2015/9/14,3281.132,3373.921,3187.566,3367.642
2015/9/15,3152.232,3240.079,3131.98,3208.744
2015/9/16,3309.248,3345.918,3131.37,3149.158
2015/9/17,3236.999,3354.905,3236.999,3287.657
2015/9/18,3251.273,3280.877,3227.834,3254.443
2015/9/21,3308.247,3312.55,3211.934,3222.603
2015/9/22,3339.03,3371.414,3303.184,3312.366
2015/9/23,3263.028,3315.935,3253.333,3290.071
2015/9/24,3284.999,3300.857,3255.902,3278.896
2015/9/25,3231.951,3290.858,3201.914,3272.665
2015/9/28,3242.752,3246.554,3186.507,3226.607
2015/9/29,3178.854,3208.417,3159.042,3197.221
2015/9/30,3202.948,3223.908,3186.767,3195.901
2015/10/8,3296.482,3337.331,3294.605,3324.981
2015/10/9,3340.116,3352.379,3293.965,3302.36
2015/10/12,3447.693,3486.631,3347.251,3351.139
2015/10/13,3445.043,3452.045,3413.967,3422.477
2015/10/14,3406.112,3458.702,3403.231,3431.135
2015/10/15,3486.815,3486.815,3402.316,3403.389
2015/10/16,3534.065,3537.539,3487.104,3508.518
2015/10/19,3534.182,3572.995,3502.505,3548.953
2015/10/20,3577.703,3577.798,3510.437,3527.875
2015/10/21,3473.254,3601.243,3417.412,3580.838
2015/10/22,3524.534,3530.766,3442.307,3453.201
2015/10/23,3571.241,3581.836,3515.822,3536.843
2015/10/26,3589.261,3620.756,3561.192,3614.702
2015/10/27,3592.879,3601.053,3486.102,3569.449
2015/10/28,3524.92,3598.172,3517.21,3575.805
2015/10/29,3533.307,3561.814,3507.966,3539.978
2015/10/30,3534.079,3574.473,3497.568,3530.223
2015/11/2,3475.962,3543.45,3474.712,3489.225
2015/11/3,3465.493,3501.704,3452.62,3484.722
2015/11/4,3628.538,3628.538,3477.159,3477.159
2015/11/5,3705.97,3781.409,3627.301,3630.782
2015/11/6,3793.374,3801.705,3694.657,3698.342
2015/11/9,3840.355,3891.773,3796.379,3796.379
2015/11/10,3833.238,3876.49,3798.821,3806.669
2015/11/11,3833.646,3843.112,3781.41,3828.448
2015/11/12,3795.324,3843.9,3771.274,3841.738
2015/11/13,3746.242,3793.713,3727.585,3756.204
2015/11/16,3764.126,3764.409,3680.073,3682.735
2015/11/17,3758.387,3852.774,3750.157,3790.426
2015/11/18,3715.58,3771.847,3706.31,3760.456
2015/11/19,3774.969,3775.232,3714.675,3725.622
2015/11/20,3774.383,3793.545,3757.026,3778.884
2015/11/23,3753.335,3802.851,3743.405,3774.436
2015/11/24,3753.889,3754.169,3702.737,3745.761
2015/11/25,3781.607,3781.857,3735.716,3747.759
2015/11/26,3759.429,3805.844,3756.823,3795.245
2015/11/27,3556.992,3742.742,3534.39,3739.096
2015/11/30,3566.412,3587.97,3455.068,3554.89
2015/12/1,3591.696,3617.305,3536.116,3562.319
2015/12/2,3721.955,3725.854,3573.403,3587.758
2015/12/3,3749.299,3758.446,3693.137,3709.547
2015/12/4,3677.592,3726.124,3667.291,3719.734
2015/12/7,3687.607,3699.337,3658.578,3681.582
2015/12/8,3623.02,3668.839,3619.445,3668.839
2015/12/9,3635.938,3655.159,3611.49,3613.42
2015/12/10,3623.084,3678.318,3615.991,3634.366
2015/12/11,3608.059,3630.744,3578.146,3605.372
2015/12/14,3711.322,3712.503,3570.998,3573.884
2015/12/15,3694.389,3717.357,3679.23,3707.73
2015/12/16,3685.44,3713.09,3677.45,3703.95
2015/12/17,3755.888,3768.844,3709.851,3712.783
2015/12/18,3767.913,3810.218,3750.925,3754.96
2015/12/21,3865.965,3877.82,3759.989,3762.097
2015/12/22,3876.733,3880.468,3841.593,3872.098
2015/12/23,3866.381,3926.686,3862.965,3877.872
2015/12/24,3829.402,3867.679,3787.084,3858.135
2015/12/25,3838.201,3848.025,3813.204,3832.085
2015/12/28,3727.632,3853.389,3727.632,3847.532
2015/12/29,3761.875,3762.052,3710.48,3723.05
2015/12/30,3765.175,3765.657,3726.278,3762.914
2015/12/31,3731.005,3772.617,3727.325,3760.904
2016/1/4,3469.066,3726.245,3468.949,3725.856
2016/1/5,3478.78,3518.217,3377.28,3382.177
2016/1/6,3539.808,3543.739,3468.467,3482.406
2016/1/7,3294.384,3481.15,3284.737,3481.15
2016/1/8,3361.563,3418.851,3237.931,3371.871
2016/1/11,3192.45,3342.481,3192.45,3303.125
2016/1/12,3215.71,3242.253,3174.55,3214.823
2016/1/13,3155.879,3257.295,3155.879,3240.484
2016/1/14,3221.571,3226.658,3072.039,3076.645
2016/1/15,3118.73,3216.798,3101.052,3200.888
2016/1/18,3130.7289,3165.6164,3066.727,3068.2348
2016/1/19,3223.1251,3227.908,3119.2163,3132.7047
2016/1/20,3174.3781,3225.9496,3154.4259,3204.2183
2016/1/21,3081.3454,3202.5381,3081.3454,3136.3841
2016/1/22,3113.4626,3132.1708,3053.9581,3114.895
2016/1/25,3128.886,3149.3322,3105.1004,3129.0279
2016/1/26,2940.5085,3106.5302,2934.6469,3099.5957
2016/1/27,2930.3519,2963.5438,2839.2899,2953.1826
2016/1/28,2853.7562,2941.8866,2841.8442,2909.3341
2016/1/29,2946.0902,2965.3093,2854.3712,2855.5983
2016/2/1,2901.0477,2944.5172,2869.5614,2939.0401
2016/2/2,2961.3337,2972.4258,2901.5119,2901.5284
2016/2/3,2948.6386,2954.71,2909.8982,2931.2883
2016/2/4,2984.7598,2999.2061,2960.2065,2960.3335
2016/2/5,2963.7894,2988.3597,2962.8471,2982.0563
2016/2/15,2946.7066,2961.4926,2886.0183,2888.4277
2016/2/16,3037.0353,3042.0886,2962.1871,2962.1871
2016/2/17,3063.3199,3065.7845,3027.0458,3034.0902
2016/2/18,3053.6985,3093.5129,3049.8407,3079.5272
2016/2/19,3051.585,3065.9677,3032.6336,3047.9417
2016/2/22,3118.8675,3128.2069,3071.3289,3083.9325
2016/2/23,3089.3632,3119.2209,3061.4294,3117.2027
2016/2/24,3109.5454,3109.5454,3055.2511,3077.6062
2016/2/25,2918.7501,3104.4357,2905.4565,3104.4097
2016/2/26,2948.0306,2964.3851,2902.948,2942.0954
2016/2/29,2877.4666,2939.8745,2821.2149,2939.5802
2016/3/1,2930.6937,2950.4361,2863.3228,2881.3353
2016/3/2,3051.3327,3054.7237,2933.1162,2933.9209
2016/3/3,3058.4219,3078.4437,3040.2463,3050.3886
2016/3/4,3093.8895,3101.6556,3032.4235,3047.5371
2016/3/7,3104.8397,3130.9032,3083.5843,3108.9994
2016/3/8,3107.6727,3109.2499,3001.8285,3100.1492
2016/3/9,3071.907,3072.9156,3020.1335,3045.9238
2016/3/10,3013.1457,3074.1602,3012.6908,3056.2104
2016/3/11,3018.2844,3026.4368,2982.1722,2990.2135
2016/3/14,3065.6904,3106.8002,3033.9997,3039.5689
2016/3/15,3074.7796,3077.0846,3028.5781,3061.3427
2016/3/16,3090.0328,3100.3518,3064.5209,3068.8664
2016/3/17,3124.2039,3147.8413,3077.5717,3096.8076
2016/3/18,3171.963,3197.6683,3130.1021,3136.2234
2016/3/21,3249.4372,3267.7751,3198.3608,3203.2929
2016/3/22,3225.7903,3249.6772,3218.7276,3231.6146
2016/3/23,3236.0924,3242.2466,3202.9759,3217.7288
2016/3/24,3181.8507,3221.9061,3181.8128,3211.496
2016/3/25,3197.8169,3204.4423,3174.3179,3176.8101
2016/3/28,3169.7283,3229.6237,3161.8782,3206.9532
2016/3/29,3135.4098,3178.0748,3122.7605,3171.3138
2016/3/30,3216.2753,3216.6755,3161.2886,3161.2886
2016/3/31,3218.0879,3241.9268,3208.6649,3229.1995
2016/4/1,3221.8948,3222.6124,3165.8555,3213.674
2016/4/5,3264.4858,3271.9301,3205.2065,3211.3046
2016/4/6,3257.5276,3267.64,3236.1961,3250.5215
2016/4/7,3209.2902,3270.8202,3208.6443,3266.2883
2016/4/8,3185.7258,3197.7736,3163.305,3189.8456
2016/4/11,3230.0957,3251.5717,3213.507,3213.507
2016/4/12,3218.4497,3232.2642,3198.9027,3227.3673
2016/4/13,3261.3831,3296.5228,3237.8575,3237.8575
2016/4/14,3275.8321,3286.0716,3252.0499,3277.0982
2016/4/15,3272.2053,3282.9846,3261.7299,3279.8566
2016/4/18,3228.4531,3252.6706,3221.6623,3252.6706
2016/4/19,3238.3029,3250.7253,3221.5773,3243.9712
2016/4/20,3181.0264,3248.4218,3107.3693,3244.1419
2016/4/21,3160.6033,3198.557,3150.9395,3160.7958
2016/4/22,3174.9012,3175.3799,3137.9927,3142.5611
2016/4/25,3162.0331,3172.2694,3137.113,3164.7384
2016/4/26,3179.1605,3181.0954,3150.4041,3159.7706
2016/4/27,3165.9156,3188.8264,3162.6914,3181.9305
2016/4/28,3160.5809,3174.7662,3135.6425,3169.3333
2016/4/29,3156.7451,3171.2887,3149.3966,3153.5371
2016/5/3,3213.5397,3218.485,3151.4045,3159.823
2016/5/4,3209.4614,3222.8816,3198.2919,3203.4653
2016/5/5,3213.9199,3217.282,3196.5661,3204.1686
2016/5/6,3130.3544,3216.893,3130.1469,3213.1358
2016/5/9,3065.6154,3115.4301,3055.0057,3115.4301
2016/5/10,3069.1124,3084.7245,3055.1831,3055.2119
2016/5/11,3082.8086,3102.8768,3063.0883,3080.6361
2016/5/12,3090.1372,3095.3489,3035.0228,3059.3831
2016/5/13,3074.9351,3103.0955,3064.691,3081.6797
2016/5/16,3095.3085,3095.5554,3053.6619,3064.5261
2016/5/17,3086.0249,3105.2013,3073.459,3095.5229
2016/5/18,3068.0358,3072.6122,3039.4618,3071.5292
2016/5/19,3062.5002,3086.977,3058.145,3060.3426
2016/5/20,3078.2183,3078.5316,3041.5169,3047.7778
2016/5/23,3087.2225,3098.4782,3076.5039,3078.515
2016/5/24,3063.5556,3083.2571,3052.5905,3083.2441
2016/5/25,3059.2259,3089.1022,3054.8697,3079.7486
2016/5/26,3064.2111,3072.524,3027.444,3056.6004
2016/5/27,3062.4993,3073.7562,3052.1793,3059.732
2016/5/30,3066.7095,3075.2613,3037.6647,3056.3138
2016/5/31,3169.5598,3170.926,3068.5964,3068.5964
2016/6/1,3160.547,3181.7926,3159.8175,3172.9619
2016/6/2,3167.0997,3168.824,3151.0654,3158.0259
2016/6/3,3189.3255,3201.7492,3162.088,3172.946
2016/6/6,3178.7883,3197.2204,3168.554,3192.7793
2016/6/7,3177.0536,3186.6167,3168.1792,3182.4374
2016/6/8,3163.9864,3174.9719,3148.3517,3171.8134
2016/6/13,3066.3413,3145.6057,3065.7674,3134.0453
2016/6/14,3075.9834,3078.7494,3055.6553,3058.4433
2016/6/15,3116.3682,3128.6733,3042.2328,3043.9577
2016/6/16,3094.6748,3112.4755,3089.4777,3104.3619
2016/6/17,3110.3572,3131.0485,3096.0901,3096.0901
2016/6/20,3112.6744,3118.7254,3089.7127,3114.9064
2016/6/21,3106.3175,3155.4927,3097.9402,3124.8984
2016/6/22,3133.9611,3134.0608,3096.9919,3100.4496
2016/6/23,3117.3168,3129.7207,3102.4811,3129.7207
2016/6/24,3077.1554,3130.5391,3033.9651,3110.6465
2016/6/27,3120.5443,3120.6405,3064.9664,3065.128
2016/6/28,3136.4013,3139.4301,3099.7012,3107.3979
2016/6/29,3151.3898,3158.0762,3139.1325,3142.4842
2016/6/30,3153.921,3163.7205,3148.1987,3152.8331
2016/7/1,3154.2003,3170.2583,3148.2948,3156.932
2016/7/4,3204.6962,3210.6016,3134.0233,3136.3852
2016/7/5,3207.3827,3216.7029,3197.9956,3199.1572
2016/7/6,3216.8035,3217.5158,3183.4511,3197.6249
2016/7/7,3209.9542,3220.5404,3190.1235,3206.5507
2016/7/8,3192.2804,3204.9283,3183.9594,3199.7542
2016/7/11,3203.3298,3235.9623,3197.6255,3199.0383
2016/7/12,3273.1823,3273.4738,3200.3034,3201.9062
2016/7/13,3282.8681,3300.9912,3271.7752,3274.0202
2016/7/14,3276.7637,3281.9503,3259.0653,3277.4816
2016/7/15,3276.2775,3285.026,3265.2906,3278.8357
2016/7/18,3262.0222,3281.6375,3251.7659,3269.7077
2016/7/19,3248.2341,3264.7303,3226.1987,3260.4349
2016/7/20,3237.6051,3254.5076,3232.2568,3246.8626
2016/7/21,3252.5227,3271.3739,3238.3034,3238.3367
2016/7/22,3225.1621,3253.7694,3220.8937,3251.242
